STATE,EVENT_TYPE,CZ_NAME,BEGIN_DATE_TIME,BEGIN_LAT,BEGIN_LON
WASHINGTON,Heavy Snow,EAST SLOPES NORTHERN CASCADES,2020-01-15,41.27,-92.95
WASHINGTON,Heavy Snow,EAST SLOPES NORTHERN CASCADES,2020-01-15,41.27,-93.58
WASHINGTON,Heavy Snow,OKANOGAN HIGHLANDS,2020-01-16,41.27,-93.08
WASHINGTON,Heavy Snow,OKANOGAN HIGHLANDS,2020-01-16,41.27,-90.57
ATLANTIC NORTH,Marine Thunderstorm Wind,CHESAPEAKE BAY SMITH PT TO WINDMILL PT VA,2020-01-04,41.26,-88.28
ATLANTIC NORTH,Marine Thunderstorm Wind,CHESAPEAKE BAY SMITH PT TO WINDMILL PT VA,2020-01-04,41.26,-80.48
ATLANTIC NORTH,Marine Thunderstorm Wind,"CHESAPEAKE BAY FROM LITTLE CREEK, VA, TO CAPE HENRY, VA, INCLUDING THE CHESAPEAKE BAY BRIDGE TUNNEL",2020-01-07,41.26,-72.52
VIRGINIA,Thunderstorm Wind,CUMBERLAND,2020-01-12,41.26,-72.52
VIRGINIA,Thunderstorm Wind,PRINCE EDWARD,2020-01-12,41.26,-92.2
VIRGINIA,Thunderstorm Wind,PRINCE EDWARD,2020-01-12,41.2532,-72.0312
VIRGINIA,Thunderstorm Wind,LOUISA,2020-01-12,41.2532,-72.0312
VIRGINIA,Thunderstorm Wind,GOOCHLAND,2020-01-12,41.2532,-72.0312
VIRGINIA,Thunderstorm Wind,LUNENBURG,2020-01-12,41.2508,-75.8934
ALABAMA,Thunderstorm Wind,TUSCALOOSA,2020-01-11,41.25,-72.9
ALABAMA,Thunderstorm Wind,MARENGO,2020-01-11,41.25,-72.03
ALABAMA,Thunderstorm Wind,WINSTON,2020-01-11,41.246,-80.398
ALABAMA,Thunderstorm Wind,BLOUNT,2020-01-11,41.2387,-82.0136
ALABAMA,Thunderstorm Wind,DALLAS,2020-01-11,41.2359,-80.3495
ALABAMA,Thunderstorm Wind,CHILTON,2020-01-11,41.2355,-80.8378
ALABAMA,Thunderstorm Wind,ETOWAH,2020-01-11,41.2355,-80.5522
ALABAMA,Thunderstorm Wind,TALLADEGA,2020-01-11,41.23,-96.11
ALABAMA,Thunderstorm Wind,CALHOUN,2020-01-11,41.23,-81.55
ALABAMA,Thunderstorm Wind,ELMORE,2020-01-11,41.23,-92.75
ALABAMA,Thunderstorm Wind,CLAY,2020-01-11,41.23,-82.12
ALABAMA,Thunderstorm Wind,TALLAPOOSA,2020-01-11,41.23,-81.9455
IOWA,Cold/Wind Chill,IDA,2020-01-18,41.23,-81.95
IOWA,Cold/Wind Chill,LYON,2020-01-18,41.23,-81.95
IOWA,Cold/Wind Chill,O'BRIEN,2020-01-18,41.23,-82.12
IOWA,Cold/Wind Chill,OSCEOLA,2020-01-18,41.23,-81.83
IOWA,Cold/Wind Chill,PLYMOUTH,2020-01-18,41.23,-82.62
IOWA,Cold/Wind Chill,SIOUX,2020-01-18,41.23,-81.83
IOWA,Cold/Wind Chill,WOODBURY,2020-01-19,41.2295,-82.7272
KANSAS,Winter Storm,SALINE,2020-01-17,41.2295,-82.7272
KANSAS,Winter Storm,RICE,2020-01-17,41.2273,-81.4175
KANSAS,Winter Storm,MCPHERSON,2020-01-17,41.22,-91.98
KANSAS,Winter Storm,SEDGWICK,2020-01-16,41.22,-89.07
KANSAS,Winter Weather,BUTLER,2020-01-17,41.22,-84.69
KANSAS,Winter Weather,ALLEN,2020-01-17,41.2189,-81.4283
ATLANTIC NORTH,Marine Thunderstorm Wind,EASTERN BAY,2020-01-12,41.2155,-89.4027
ATLANTIC NORTH,Marine Thunderstorm Wind,TIDAL POTOMAC INDIAN HD TO COBB IS MD,2020-01-04,41.2109,-81.95
ATLANTIC NORTH,Marine Thunderstorm Wind,TIDAL POTOMAC INDIAN HD TO COBB IS MD,2020-01-04,41.21,-100.03
MARYLAND,Thunderstorm Wind,CHARLES,2020-01-12,41.21,-101.67
MARYLAND,Thunderstorm Wind,CHARLES,2020-01-12,41.21,-93.63
VIRGINIA,Dense Fog,CLARKE,2020-01-03,41.21,-79.12
VIRGINIA,Dense Fog,PRINCE WILLIAM,2020-01-03,41.21,-91.53
VIRGINIA,Dense Fog,NORTHERN FAUQUIER,2020-01-03,41.2097,-81.9738
ALASKA,Blizzard,WRN P.W. SND & KENAI MTNS,2020-01-01,41.2079,-81.9011
ALASKA,Blizzard,BRISTOL BAY,2020-01-01,41.2012,-96.2946
ALASKA,Blizzard,BRISTOL BAY,2020-01-01,41.2008,-87.6316
ALASKA,Blizzard,KUSKOKWIM DELTA,2020-01-01,41.2,-102.6
ALASKA,Blizzard,PRIBILOF ISLANDS,2020-01-01,41.199,-71.593
OHIO,Thunderstorm Wind,CLERMONT,2020-01-11,41.19,-93.73
OHIO,Thunderstorm Wind,ADAMS,2020-01-11,41.19,-93.6
OHIO,Thunderstorm Wind,ADAMS,2020-01-11,41.19,-93.58
OHIO,Thunderstorm Wind,SCIOTO,2020-01-11,41.19,-93.6
OHIO,Thunderstorm Wind,SCIOTO,2020-01-11,41.19,-91.98
KENTUCKY,Thunderstorm Wind,OWEN,2020-01-11,41.1813,-87.6944
KENTUCKY,Thunderstorm Wind,MASON,2020-01-11,41.1812,-81.938
KENTUCKY,Thunderstorm Wind,FLEMING,2020-01-11,41.18,-88.98
KENTUCKY,Thunderstorm Wind,FLEMING,2020-01-11,41.18,-100.91
OREGON,High Surf,SOUTH CENTRAL OREGON COAST,2020-01-11,41.18,-80.98
OREGON,High Surf,CURRY COUNTY COAST,2020-01-11,41.18,-93.75
OREGON,High Wind,CURRY COUNTY COAST,2020-01-03,41.18,-93.73
OREGON,High Wind,CENTRAL & EASTERN LAKE COUNTY,2020-01-04,41.18,-93.73
COLORADO,Winter Weather,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS,2020-01-11,41.18,-93.75
COLORADO,Winter Weather,SOUTHWESTERN SAN JUAN MOUNTAINS,2020-01-13,41.18,-93.75
CALIFORNIA,Dense Fog,MERCED AND MADERA,2020-01-06,41.18,-93.15
CALIFORNIA,Dense Fog,SAN JOAQUIN CONFLUENCE,2020-01-07,41.17,-71.58
CALIFORNIA,Dense Fog,BAKERSFIELD,2020-01-10,41.17,-80.73
CALIFORNIA,Dense Fog,WESTERN SAN JOAQUIN VALLEY,2020-01-11,41.17,-91.82
CALIFORNIA,Dense Fog,FOGGY BOTTOM,2020-01-11,41.17,-81.43
CALIFORNIA,Dense Fog,TULARE COUNTY,2020-01-11,41.17,-90.04
CALIFORNIA,Dense Fog,FOGGY BOTTOM,2020-01-12,41.16,-87.69
CALIFORNIA,Dense Fog,FRESNO,2020-01-12,41.16,-79.08
KENTUCKY,High Wind,PULASKI,2020-01-11,41.16,-79.08
KENTUCKY,Strong Wind,WOLFE,2020-01-11,41.1579,-94.6316
KENTUCKY,High Wind,LESLIE,2020-01-11,41.1564,-87.8834
KENTUCKY,High Wind,MARTIN,2020-01-11,41.1507,-94.6368
KENTUCKY,High Wind,ROWAN,2020-01-11,41.15,-102.77
MINNESOTA,Blizzard,BLUE EARTH,2020-01-18,41.15,-102.97
MINNESOTA,Blizzard,FREEBORN,2020-01-18,41.15,-92.5
MINNESOTA,Winter Storm,DOUGLAS,2020-01-17,41.15,-104.13
MINNESOTA,Blizzard,WEST POLK,2020-01-17,41.15,-88.05
MINNESOTA,Blizzard,NORMAN,2020-01-17,41.15,-81.35
GULF OF MEXICO,Marine Thunderstorm Wind,LAKE PONCHARTRAIN AND LAKE MAUREPAS,2020-01-11,41.1455,-89.5082
TENNESSEE,Thunderstorm Wind,SHELBY,2020-01-11,41.14,-112.06
MISSISSIPPI,Thunderstorm Wind,TUNICA,2020-01-11,41.14,-106.58
TENNESSEE,Hail,CUMBERLAND,2020-03-03,41.1372,-72.2947
NORTH CAROLINA,Thunderstorm Wind,RANDOLPH,2020-01-11,41.13,-102.99
NORTH CAROLINA,Thunderstorm Wind,RANDOLPH,2020-01-11,41.13,-90.63
NORTH CAROLINA,Thunderstorm Wind,SCOTLAND,2020-01-11,41.1267,-83.1847
NORTH CAROLINA,Thunderstorm Wind,SCOTLAND,2020-01-11,41.12,-87.8884
NORTH CAROLINA,Thunderstorm Wind,CHATHAM,2020-01-11,41.12,-111.97
NORTH CAROLINA,Thunderstorm Wind,PERSON,2020-01-11,41.1183,-87.8049
NORTH CAROLINA,Thunderstorm Wind,HOKE,2020-01-12,41.1145,-81.33
KANSAS,Winter Storm,WOODSON,2020-01-17,41.1144,-81.2203
VIRGINIA,Winter Weather,WESTERN HIGHLAND,2020-01-07,41.1143,-81.5485
VIRGINIA,Winter Weather,EASTERN HIGHLAND,2020-01-07,41.1118,-88.3479
VIRGINIA,Winter Weather,EASTERN HIGHLAND,2020-01-07,41.1096,-81.4442
VIRGINIA,Winter Weather,AUGUSTA,2020-01-07,41.1092,-104.8506
VIRGINIA,Winter Weather,NELSON,2020-01-07,41.1092,-81.58
VIRGINIA,Winter Weather,ALBEMARLE,2020-01-07,41.109,-81.5
VIRGINIA,Dense Fog,WESTERN LOUDOUN,2020-01-03,41.1002,-76.7277
VIRGINIA,Dense Fog,EASTERN LOUDOUN,2020-01-03,41.1,-85.12
VIRGINIA,Dense Fog,FAIRFAX,2020-01-04,41.1,-102.98
VIRGINIA,Dense Fog,ARLINGTON,2020-01-04,41.1,-102.98
MARYLAND,Dense Fog,WASHINGTON,2020-01-14,41.1,-92.45
MARYLAND,Dense Fog,FREDERICK,2020-01-14,41.1,-80.75
MARYLAND,Dense Fog,CARROLL,2020-01-14,41.1,-81.23
MARYLAND,Dense Fog,NORTHWEST MONTGOMERY,2020-01-14,41.1,-81.63
MARYLAND,Dense Fog,CENTRAL AND SOUTHEAST MONTGOMERY,2020-01-14,41.0987,-88.7019
MARYLAND,Dense Fog,CENTRAL AND SOUTHEAST HOWARD,2020-01-14,41.09,-79.9
KANSAS,Winter Storm,WYANDOTTE,2020-01-10,41.09,-102.43
KANSAS,Ice Storm,JACKSON,2020-01-10,41.09,-102.31
KENTUCKY,Thunderstorm Wind,WAYNE,2020-01-11,41.0818,-76.4787
KENTUCKY,Thunderstorm Wind,POWELL,2020-01-11,41.08,-80.33
KENTUCKY,Thunderstorm Wind,POWELL,2020-01-11,41.08,-102.02
KENTUCKY,Thunderstorm Wind,MONTGOMERY,2020-01-11,41.08,-79.07
VERMONT,Winter Weather,WESTERN FRANKLIN,2020-01-12,41.0773,-88.8934
GEORGIA,Thunderstorm Wind,COLUMBIA,2020-01-11,41.072,-81.8139
SOUTH CAROLINA,Thunderstorm Wind,RICHLAND,2020-01-11,41.07,-80.06
SOUTH CAROLINA,Thunderstorm Wind,RICHLAND,2020-01-11,41.07,-80.06
SOUTH CAROLINA,Thunderstorm Wind,SUMTER,2020-01-11,41.07,-85.1
CALIFORNIA,Dense Fog,FRESNO,2020-01-07,41.0665,-82.5128
CALIFORNIA,Dense Fog,FOGGY BOTTOM,2020-01-06,41.0624,-90.238
CALIFORNIA,Dense Fog,TULARE COUNTY,2020-01-06,41.0609,-88.1083
CALIFORNIA,Dense Fog,EASTERN KERN COUNTY,2020-01-06,41.06,-85.05
CALIFORNIA,Dense Fog,TULARE COUNTY,2020-01-12,41.06,-90.55
CALIFORNIA,Dense Fog,EASTERN KERN COUNTY,2020-01-12,41.06,-91.54
CALIFORNIA,High Wind,TEHACHAPI AREA,2020-01-13,41.0535,-83.6868
CALIFORNIA,High Wind,TEHACHAPI AREA,2020-01-13,41.0515,-83.3181
CALIFORNIA,High Wind,LAKE ISABELLA,2020-01-13,41.0504,-80.3571
CALIFORNIA,Dense Fog,FOGGY BOTTOM,2020-01-13,41.05,-85.14
KENTUCKY,Strong Wind,MORGAN,2020-01-11,41.05,-88.17
KENTUCKY,High Wind,FLOYD,2020-01-11,41.05,-80.35
MINNESOTA,Extreme Cold/Wind Chill,KITTSON,2020-01-15,41.05,-82.73
MINNESOTA,Extreme Cold/Wind Chill,ROSEAU,2020-01-15,41.04,-93.98
MINNESOTA,Extreme Cold/Wind Chill,WEST MARSHALL,2020-01-15,41.04,-93.46
MINNESOTA,Extreme Cold/Wind Chill,EAST MARSHALL,2020-01-15,41.0366,-83.3273
MINNESOTA,Extreme Cold/Wind Chill,WEST POLK,2020-01-15,41.035,-80.458
MINNESOTA,Extreme Cold/Wind Chill,EAST POLK,2020-01-15,41.035,-80.458
MINNESOTA,Blizzard,WATONWAN,2020-01-18,41.0334,-81.6023
MINNESOTA,Blizzard,LE SUEUR,2020-01-18,41.03,-93.46
WISCONSIN,Winter Storm,POLK,2020-01-17,41.0234,-80.8562
OREGON,High Wind,SISKIYOU MOUNTAINS & SOUTHERN OREGON CASCADES,2020-01-15,41.02,-95.23
INDIANA,Thunderstorm Wind,PUTNAM,2020-01-11,41.02,-83.68
INDIANA,Flood,JACKSON,2020-01-11,41.02,-83.68
INDIANA,Flood,JENNINGS,2020-01-11,41.02,-93.28
INDIANA,Flood,LAWRENCE,2020-01-11,41.02,-93.22
MINNESOTA,Blizzard,CLAY,2020-01-17,41.02,-80.77
MINNESOTA,Blizzard,WILKIN,2020-01-17,41.02,-81.88
MISSISSIPPI,Thunderstorm Wind,QUITMAN,2020-01-11,41.0198,-81.7636
MISSISSIPPI,Thunderstorm Wind,QUITMAN,2020-01-11,41.01,-95.22
ALABAMA,Tornado,MARSHALL,2020-01-11,41.01,-85.2
INDIANA,Flood,PORTER,2020-01-11,41,-96.03
INDIANA,Flood,PORTER,2020-01-11,41,-88.52
INDIANA,Flood,LAKE,2020-01-11,41,-92.05
INDIANA,Heavy Rain,LAKE,2020-01-10,40.9924,-96.52
INDIANA,Flood,LAKE,2020-01-11,40.99,-88.73
NORTH CAROLINA,Thunderstorm Wind,WAKE,2020-01-12,40.99,-94.74
NORTH CAROLINA,Thunderstorm Wind,WAKE,2020-01-12,40.9887,-81.7294
NORTH CAROLINA,Thunderstorm Wind,JOHNSTON,2020-01-12,40.9885,-76.075
NORTH CAROLINA,Thunderstorm Wind,HOKE,2020-01-12,40.98,-80.49
NORTH CAROLINA,Thunderstorm Wind,HOKE,2020-01-12,40.98,-95.12
NORTH CAROLINA,Thunderstorm Wind,HARNETT,2020-01-12,40.975,-90.3656
PENNSYLVANIA,Lake-Effect Snow,CRAWFORD,2020-01-18,40.97,-80.48
OKLAHOMA,Flash Flood,COAL,2020-01-10,40.9689,-87.9239
KANSAS,Winter Storm,JOHNSON,2020-01-10,40.9675,-80.2148
VIRGINIA,Winter Weather,NORTHERN VIRGINIA BLUE RIDGE,2020-01-07,40.96,-79.19
VIRGINIA,Winter Weather,SHENANDOAH,2020-01-07,40.9591,-89.495
VIRGINIA,Winter Weather,FREDERICK,2020-01-07,40.9561,-80.9012
VIRGINIA,Winter Weather,CLARKE,2020-01-07,40.9548,-76.4939
VIRGINIA,Winter Weather,WARREN,2020-01-07,40.954,-73.3955
VIRGINIA,Winter Weather,PAGE,2020-01-07,40.9505,-89.4729
VIRGINIA,Winter Weather,CULPEPER,2020-01-07,40.95,-79.74
MARYLAND,Dense Fog,CENTRAL AND EASTERN ALLEGANY,2020-01-14,40.95,-73.4
WEST VIRGINIA,Dense Fog,MORGAN,2020-01-14,40.95,-80.03
WEST VIRGINIA,Dense Fog,BERKELEY,2020-01-14,40.95,-82.93
WEST VIRGINIA,Dense Fog,EASTERN MINERAL,2020-01-14,40.95,-73.4
WEST VIRGINIA,Dense Fog,HAMPSHIRE,2020-01-14,40.95,-73.4
WEST VIRGINIA,Dense Fog,HARDY,2020-01-14,40.95,-90.37
WEST VIRGINIA,Dense Fog,EASTERN GRANT,2020-01-14,40.95,-90.52
MARYLAND,Dense Fog,NORTHERN BALTIMORE,2020-01-15,40.95,-90.37
MARYLAND,Dense Fog,SOUTHERN BALTIMORE,2020-01-15,40.9463,-81.5359
MONTANA,High Wind,LITTLE ROCKY MOUNTAINS,2020-01-02,40.9463,-81.5359
MISSISSIPPI,Thunderstorm Wind,DE SOTO,2020-01-11,40.9454,-81.4622
MISSISSIPPI,Thunderstorm Wind,DE SOTO,2020-01-11,40.9433,-81.6653
SOUTH CAROLINA,Thunderstorm Wind,SUMTER,2020-01-11,40.9417,-88.1118
NORTH DAKOTA,High Wind,RICHLAND,2020-01-05,40.9411,-97.17
COLORADO,Winter Weather,GRAND AND BATTLEMENT MESAS,2020-01-11,40.9411,-87.1146
COLORADO,Winter Weather,WEST ELK AND SAWATCH MOUNTAINS,2020-01-11,40.94,-79.8
COLORADO,Winter Weather,FLATTOP MOUNTAINS,2020-01-11,40.94,-79.46
COLORADO,Winter Weather,UPPER YAMPA RIVER BASIN,2020-01-11,40.94,-79.88
SOUTH CAROLINA,Lightning,NEWBERRY,2020-01-13,40.94,-79.96
CALIFORNIA,High Wind,TEHACHAPI AREA,2020-01-09,40.9312,-77.8456
CALIFORNIA,High Wind,KERN COUNTY DESERT,2020-01-09,40.9275,-89.6348
CALIFORNIA,Dense Fog,MERCED AND MADERA,2020-01-10,40.9247,-88.6479
CALIFORNIA,Dense Fog,FRESNO,2020-01-13,40.92,-84.06
CALIFORNIA,Dense Fog,TULARE COUNTY,2020-01-13,40.92,-79.46
SOUTH CAROLINA,Tornado,KERSHAW,2020-01-11,40.92,-73.73
KENTUCKY,Strong Wind,BREATHITT,2020-01-11,40.92,-84.06
KENTUCKY,Strong Wind,ROCKCASTLE,2020-01-11,40.92,-84.76
KENTUCKY,Strong Wind,ESTILL,2020-01-11,40.92,-89.28
MINNESOTA,Extreme Cold/Wind Chill,PENNINGTON,2020-01-15,40.92,-89.48
MINNESOTA,Extreme Cold/Wind Chill,RED LAKE,2020-01-15,40.92,-92.01
MISSISSIPPI,Thunderstorm Wind,DE SOTO,2020-01-11,40.92,-81.45
MINNESOTA,Blizzard,BROWN,2020-01-18,40.91,-79.93
MINNESOTA,Blizzard,SIBLEY,2020-01-18,40.91,-89.62
CALIFORNIA,Dense Fog,FOGGY BOTTOM,2020-01-17,40.9024,-82.685
CALIFORNIA,Dense Fog,FRESNO,2020-01-18,40.902,-73.633
CALIFORNIA,Dense Fog,TULARE COUNTY,2020-01-18,40.9,-73.63
CALIFORNIA,Dense Fog,EASTERN KERN COUNTY,2020-01-18,40.9,-84.8
CALIFORNIA,Dense Fog,MERCED AND MADERA,2020-01-20,40.9,-88.4
MAINE,Heavy Snow,NORTHERN OXFORD,2020-01-16,40.89,-90.6
NEW HAMPSHIRE,Heavy Snow,NORTHERN GRAFTON,2020-01-16,40.89,-80.69
NEW HAMPSHIRE,Heavy Snow,SOUTHERN GRAFTON,2020-01-16,40.889,-80.345
NEW HAMPSHIRE,Winter Storm,NORTHERN CARROLL,2020-01-18,40.8866,-89.7231
NEW HAMPSHIRE,Winter Storm,SOUTHERN CARROLL,2020-01-18,40.8839,-87.9673
MAINE,Winter Storm,NORTHERN OXFORD,2020-01-18,40.88,-79.84
MINNESOTA,Blizzard,GRANT,2020-01-17,40.88,-84.32
MINNESOTA,Blizzard,WEST OTTER TAIL,2020-01-17,40.88,-90.59
TENNESSEE,Thunderstorm Wind,OBION,2020-01-11,40.88,-80.76
LAKE SUPERIOR,Marine High Wind,UPPER ENTRANCE OF PORTAGE CANAL TO MANITOU ISLAND MI 5NM OFFSHORE TO US/CANADIAN BORDER,2020-01-06,40.88,-81.6
ALABAMA,Thunderstorm Wind,COLBERT,2020-01-11,40.88,-83.63
IDAHO,Winter Storm,UPPER SNAKE RIVER PLAIN,2020-01-01,40.88,-81.6
IDAHO,Heavy Snow,CENTENNIAL MOUNTAINS-ISLAND PARK,2020-01-01,40.8772,-88.6422
IDAHO,Heavy Snow,LOST RIVER VALLEYS,2020-01-01,40.873,-80.448
IDAHO,Heavy Snow,CARIBOU RANGE,2020-01-01,40.8708,-83.2982
OKLAHOMA,Heavy Snow,BEAVER,2020-01-28,40.87,-84.08
TEXAS,Winter Weather,HANSFORD,2020-01-28,40.87,-88.62
NORTH CAROLINA,Thunderstorm Wind,HALIFAX,2020-01-12,40.87,-96.74
NORTH CAROLINA,Thunderstorm Wind,SAMPSON,2020-01-12,40.87,-96.69
CALIFORNIA,Dense Fog,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,2020-01-05,40.87,-89.67
OKLAHOMA,Winter Storm,HARPER,2020-01-28,40.87,-73.89
OKLAHOMA,Wildfire,CARTER,2020-01-08,40.87,-92.35
GULF OF MEXICO,Marine Thunderstorm Wind,GULF OF MEXICO INCLUDING DRY TORTUGAS AND REBECCA SHOAL CHANNEL,2020-01-04,40.87,-81.4
GULF OF MEXICO,Marine Thunderstorm Wind,HAWK CHANNEL FROM WEST END OF SEVEN MILE BRIDGE TO HALFMOON SHOAL OUT TO THE REEF,2020-01-04,40.8688,-77.7355
OKLAHOMA,Tornado,LINCOLN,2020-01-10,40.8639,-81.4934
GULF OF MEXICO,Marine Thunderstorm Wind,GULF OF MEXICO INCLUDING DRY TORTUGAS AND REBECCA SHOAL CHANNEL,2020-01-31,40.86,-84.58
GULF OF MEXICO,Marine Thunderstorm Wind,GULF OF MEXICO INCLUDING DRY TORTUGAS AND REBECCA SHOAL CHANNEL,2020-01-31,40.86,-102.8
GULF OF MEXICO,Marine Thunderstorm Wind,GULF OF MEXICO FROM EAST CAPE SABLE TO CHOKOLOSKEE 20 TO 60 NM OUT AND BEYOND 5 FATHOMS,2020-01-31,40.86,-80.28
VIRGINIA,Winter Weather,ORANGE,2020-01-07,40.86,-74.13
VIRGINIA,Winter Weather,SOUTHERN FAUQUIER,2020-01-07,40.86,-80.28
VIRGINIA,Winter Weather,RAPPAHANNOCK,2020-01-07,40.8593,-76.7914
VIRGINIA,Winter Weather,NORTHERN FAUQUIER,2020-01-07,40.858,-80.294
VIRGINIA,Winter Weather,WESTERN LOUDOUN,2020-01-07,40.858,-80.287
VIRGINIA,Winter Weather,MADISON,2020-01-07,40.855,-80.29
VIRGINIA,Winter Weather,PRINCE WILLIAM,2020-01-07,40.85,-73.789
VIRGINIA,Dense Fog,SHENANDOAH,2020-01-14,40.849,-80.281
VIRGINIA,Dense Fog,PAGE,2020-01-14,40.8434,-95.2927
VIRGINIA,Dense Fog,ALBEMARLE,2020-01-14,40.84,-84.57
VIRGINIA,Dense Fog,GREENE,2020-01-14,40.84,-101.8
VIRGINIA,Dense Fog,MADISON,2020-01-14,40.84,-89.74
VIRGINIA,Dense Fog,RAPPAHANNOCK,2020-01-14,40.84,-80.26
VIRGINIA,Dense Fog,ORANGE,2020-01-14,40.84,-80.54
VIRGINIA,Dense Fog,NORTHERN FAUQUIER,2020-01-14,40.84,-80.54
VIRGINIA,Dense Fog,WESTERN LOUDOUN,2020-01-14,40.84,-91.62
MONTANA,High Wind,LITTLE ROCKY MOUNTAINS,2020-01-03,40.8399,-88.292
MONTANA,High Wind,LITTLE ROCKY MOUNTAINS,2020-01-04,40.8396,-72.4779
MONTANA,High Wind,CENTRAL AND SOUTHERN VALLEY,2020-01-04,40.8334,-89.277
MONTANA,High Wind,LITTLE ROCKY MOUNTAINS,2020-01-04,40.83,-79.52
MONTANA,High Wind,CENTRAL AND SOUTHERN VALLEY,2020-01-04,40.83,-89.88
CALIFORNIA,Dense Fog,FOGGY BOTTOM,2020-01-10,40.83,-80.01
CALIFORNIA,Dense Fog,FRESNO,2020-01-10,40.83,-91.62
CALIFORNIA,Dense Fog,TULARE COUNTY,2020-01-10,40.83,-81.25
CALIFORNIA,Dense Fog,EASTERN KERN COUNTY,2020-01-10,40.83,-81.62
KENTUCKY,Strong Wind,ROCKCASTLE,2020-01-11,40.827,-80.63
KENTUCKY,High Wind,LAUREL,2020-01-11,40.8203,-76.9918
KENTUCKY,High Wind,BREATHITT,2020-01-11,40.82,-84.08
KENTUCKY,High Wind,WAYNE,2020-01-11,40.82,-94.98
KANSAS,Winter Storm,OSAGE,2020-01-17,40.82,-95.89
COLORADO,Winter Weather,SOUTHWESTERN SAN JUAN MOUNTAINS,2020-01-16,40.82,-80.66
COLORADO,Winter Weather,GRAND AND BATTLEMENT MESAS,2020-01-16,40.82,-80.65
COLORADO,Winter Weather,GORE AND ELK MOUNTAINS/CENTRAL MOUNTAIN VALLEYS,2020-01-17,40.82,-80.01
COLORADO,Winter Weather,WEST ELK AND SAWATCH MOUNTAINS,2020-01-16,40.82,-91.44
MINNESOTA,Blizzard,REDWOOD,2020-01-18,40.8198,-81.4165
MINNESOTA,Blizzard,RENVILLE,2020-01-18,40.8168,-81.5521
KENTUCKY,Thunderstorm Wind,GREENUP,2020-01-11,40.81,-80.42
KENTUCKY,Thunderstorm Wind,GREENUP,2020-01-11,40.81,-74.13
KENTUCKY,Thunderstorm Wind,BOYD,2020-01-11,40.81,-79.96
OHIO,Flood,WASHINGTON,2020-01-25,40.81,-91.82
VIRGINIA,Thunderstorm Wind,BUCHANAN,2020-01-11,40.8015,-89.2804
VIRGINIA,Thunderstorm Wind,BUCHANAN,2020-01-11,40.8,-79.88
WEST VIRGINIA,Thunderstorm Wind,PUTNAM,2020-01-11,40.8,-80.13
WEST VIRGINIA,Thunderstorm Wind,PUTNAM,2020-01-11,40.8,-91.86
WEST VIRGINIA,Thunderstorm Wind,GILMER,2020-01-11,40.8,-81.38
WEST VIRGINIA,Thunderstorm Wind,FAYETTE,2020-01-11,40.8,-81.7
WEST VIRGINIA,Strong Wind,GILMER,2020-01-11,40.8,-81.38
LOUISIANA,Lightning,ST. TAMMANY,2020-01-11,40.8,-81.42
LOUISIANA,Thunderstorm Wind,EAST FELICIANA,2020-01-11,40.8,-90.4
LOUISIANA,Thunderstorm Wind,IBERVILLE,2020-01-11,40.8,-75.44
LOUISIANA,Thunderstorm Wind,TERREBONNE,2020-01-11,40.7989,-78.0516
LOUISIANA,Thunderstorm Wind,TANGIPAHOA,2020-01-11,40.7974,-80.5909
GULF OF MEXICO,Marine Thunderstorm Wind,LAKE PONCHARTRAIN AND LAKE MAUREPAS,2020-01-11,40.797,-74.191
ILLINOIS,Flash Flood,WHITESIDE,2020-03-27,40.7956,-81.5598
ALABAMA,Thunderstorm Wind,LAWRENCE,2020-01-11,40.7953,-77.0474
ALABAMA,Thunderstorm Wind,MORGAN,2020-01-11,40.7953,-81.5559
ALABAMA,Thunderstorm Wind,CULLMAN,2020-01-11,40.79,-80.14
IDAHO,Heavy Snow,SOUTHERN HILLS-ALBION MOUNTAINS,2020-01-01,40.79,-80.13
IDAHO,Heavy Snow,BEAR RIVER RANGE,2020-01-01,40.79,-94.4
IDAHO,Heavy Snow,BLACKFOOT MOUNTAINS,2020-01-01,40.7844,-91.0888
IDAHO,Avalanche,SUN VALLEY REGION,2020-01-15,40.78,-79.88
IDAHO,Winter Storm,SOUTHERN HILLS-ALBION MOUNTAINS,2020-01-17,40.78,-111.87
TEXAS,Winter Weather,MOORE,2020-01-28,40.78,-90.02
CALIFORNIA,Dense Fog,SAN DIEGO COUNTY COASTAL AREAS,2020-01-25,40.78,-91.12
CALIFORNIA,Dense Fog,ORANGE COUNTY INLAND,2020-01-24,40.775,-80.562
CALIFORNIA,Dense Fog,SAN DIEGO COUNTY COASTAL AREAS,2020-01-25,40.7742,-89.0324
CALIFORNIA,Dense Fog,SAN DIEGO COUNTY COASTAL AREAS,2020-01-24,40.77,-84.62
CALIFORNIA,Dense Fog,ORANGE COUNTY INLAND,2020-01-25,40.77,-111.97
OHIO,Lake-Effect Snow,ASHTABULA,2020-01-19,40.77,-80.38
GULF OF MEXICO,Marine Thunderstorm Wind,HAWK CHANNEL FROM CRAIG KEY TO WEST END OF SEVEN MILE BRIDGE OUT TO THE REEF,2020-01-31,40.77,-91.51
